transaction_id,customer_id,transaction_date,merchant,category,amount,state,is_fraud
T004448,C0102,2024-07-18,LabCorp,Healthcare,248.58,VA,0
T004449,C0117,2024-02-10,Chevron,Gas,34.18,MD,0
T004450,C0176,2024-03-13,Local Bistro,Dining,103.11,VA,0
T004451,C0091,2024-03-09,Shell,Gas,64.53,NY,0
T004452,C0098,2024-01-13,Comcast,Utilities,93.28,CA,0
T004453,C0118,2024-10-05,Starbucks,Dining,103.07,NY,0
T004454,C0192,2024-03-25,Amazon,Shopping,368.78,FL,0
T004455,C0168,2024-02-05,Best Buy,Shopping,161.43,TX,0
T004456,C0098,2024-08-05,Airbnb,Travel,203.6,CA,0
T004457,C0076,2024-08-22,Chipotle,Dining,55.77,VA,0
T004458,C0077,2024-07-10,Delta Airlines,Travel,189.18,NY,0
T004459,C0029,2024-04-16,Chevron,Gas,73.23,NY,0
T004460,C0123,2024-07-17,Safeway,Groceries,76.37,VA,0
T004461,C0145,2024-01-12,Chevron,Gas,32.99,DC,0
T004462,C0200,2024-01-15,Netflix,Entertainment,20.31,NY,0
T004463,C0175,2024-04-26,Steam,Entertainment,42.96,CA,0
T004464,C0089,2024-12-27,Marriott,Travel,790.87,IL,0
T004465,C0170,2024-01-30,Airbnb,Travel,337.48,FL,0
T004466,C0072,2024-05-15,Chipotle,Dining,15.49,VA,0
T004467,C0176,2024-02-11,Delta Airlines,Travel,457.41,VA,0
T004468,C0132,2024-09-02,Uber,Travel,143.06,FL,0
T004469,C0023,2024-12-22,Local Bistro,Dining,74.17,CA,0
T004470,C0103,2024-06-20,Kroger,Groceries,141.89,VA,0
T004471,C0187,2024-05-25,Best Buy,Shopping,297.09,MD,0
T004472,C0154,2024-03-23,Safeway,Groceries,187.37,NY,0
T004473,C0126,2024-05-22,Chipotle,Dining,70.09,MD,0
T004474,C0086,2024-09-21,ExxonMobil,Gas,64.27,MD,0
T004475,C0137,2024-08-09,Chipotle,Dining,18.47,MD,0
T004476,C0176,2024-05-04,Urgent Care,Healthcare,37.47,VA,0
T004477,C0025,2024-07-06,Airbnb,Travel,674.6,TX,0
T004478,C0046,2024-08-02,Shell,Gas,55.8,IL,0
T004479,C0056,2024-02-15,Verizon,Utilities,127.57,DC,0
T004480,C0135,2024-09-28,Kroger,Groceries,196.05,DC,0
T004481,C0013,2024-11-25,Starbucks,Dining,100.56,MD,0
T004482,C0110,2024-04-06,Dominion Energy,Utilities,165.21,VA,0
T004483,C0030,2024-12-19,BP,Gas,31.67,FL,0
T004484,C0062,2024-11-10,Local Bistro,Dining,104.71,IL,0
T004485,C0149,2024-06-07,Whole Foods,Groceries,144.06,NY,0
T004486,C0063,2024-11-03,Comcast,Utilities,90.73,DC,0
T004487,C0133,2024-06-23,Walgreens,Healthcare,211.5,VA,0
T004488,C0061,2024-09-03,Starbucks,Dining,103.57,MD,0
T004489,C0056,2024-06-13,Marriott,Travel,632.9,DC,0
T004490,C0028,2024-02-05,Dominion Energy,Utilities,171.72,DC,0
T004491,C0048,2024-11-18,CVS Pharmacy,Healthcare,224.33,MD,0
T004492,C0066,2024-04-01,DC Water,Utilities,183.78,FL,0
T004493,C0181,2024-07-26,Marriott,Travel,658.32,MD,0
T004494,C0139,2024-10-19,BP,Gas,55.89,TX,0
T004495,C0026,2024-06-11,Spotify,Entertainment,17.86,CA,0
T004496,C0056,2024-01-05,Trader Joes,Groceries,181.06,DC,0
T004497,C0154,2024-11-14,ExxonMobil,Gas,22.77,NY,0
T004498,C0179,2024-10-23,Walmart,Shopping,276.11,IL,0
T004499,C0072,2024-12-25,Trader Joes,Groceries,39.37,VA,0
T004500,C0199,2024-11-29,Spotify,Entertainment,57.01,IL,0
T004501,C0108,2024-02-04,Shell,Gas,72.64,FL,0
T004502,C0160,2024-08-07,Comcast,Utilities,106.98,CA,0
T004503,C0035,2024-12-02,Local Bistro,Dining,34.9,TX,0
T004504,C0003,2024-03-08,Uber,Travel,537.84,DC,0
T004505,C0189,2024-12-18,Amazon,Shopping,314.11,FL,0
T004506,C0185,2024-07-29,Netflix,Entertainment,42.05,VA,0
T004507,C0188,2024-06-09,Steam,Entertainment,2728.9,NY,1
T004508,C0026,2024-05-17,Walmart,Shopping,96.58,CA,0
T004509,C0142,2024-12-08,Target,Shopping,492.85,VA,0
T004510,C0178,2024-07-07,Target,Shopping,18.55,TX,0
T004511,C0113,2024-12-25,ExxonMobil,Gas,73.67,TX,0
T004512,C0172,2024-06-21,Shell,Gas,44.99,NY,0
T004513,C0157,2024-06-07,Amazon,Shopping,255.07,FL,0
T004514,C0139,2024-08-27,Starbucks,Dining,14.28,TX,0
T004515,C0163,2024-06-15,Uber,Travel,792.59,MD,0
T004516,C0160,2024-07-16,Trader Joes,Groceries,174.81,CA,0
T004517,C0200,2024-11-25,Chipotle,Dining,31.96,NY,0
T004518,C0158,2024-10-22,Target,Shopping,302.91,TX,0
T004519,C0163,2024-09-02,Marriott,Travel,336.67,MD,0
T004520,C0150,2024-03-26,BP,Gas,54.19,MD,0
T004521,C0138,2024-10-18,Shell,Gas,35.0,DC,0
T004522,C0161,2024-11-14,Netflix,Entertainment,48.62,FL,0
T004523,C0079,2024-11-30,Uber,Travel,523.19,DC,0
T004524,C0001,2024-12-10,Chevron,Gas,30.66,MD,0
T004525,C0070,2024-04-13,BP,Gas,68.36,IL,0
T004526,C0138,2024-05-11,AMC Theaters,Entertainment,16.48,DC,0
T004527,C0189,2024-11-09,Chevron,Gas,35.26,FL,0
T004528,C0112,2024-03-30,LabCorp,Healthcare,92.44,TX,0
T004529,C0046,2024-10-10,BP,Gas,1172.47,IL,1
T004530,C0088,2024-03-24,Safeway,Groceries,195.33,NY,0
T004531,C0163,2024-09-02,LabCorp,Healthcare,254.62,MD,0
T004532,C0064,2024-05-25,Chevron,Gas,39.61,IL,0
T004533,C0025,2024-06-17,DC Water,Utilities,37.62,TX,0
T004534,C0141,2024-01-20,Netflix,Entertainment,46.91,VA,0
T004535,C0088,2024-10-08,Target,Shopping,261.7,NY,0
T004536,C0071,2024-12-07,Best Buy,Shopping,197.99,NY,0
T004537,C0111,2024-08-21,Dominion Energy,Utilities,32.79,FL,0
T004538,C0118,2024-10-26,Kroger,Groceries,29.27,NY,0
T004539,C0160,2024-02-11,Verizon,Utilities,34.47,CA,0
T004540,C0135,2024-02-22,Best Buy,Shopping,178.31,DC,0
T004541,C0092,2024-06-15,Chevron,Gas,20.0,MD,0
T004542,C0139,2024-12-17,Shell,Gas,25.76,TX,0
T004543,C0075,2024-04-14,Target,Shopping,152.78,VA,0
T004544,C0095,2024-01-10,ExxonMobil,Gas,72.98,IL,0
T004545,C0072,2024-11-26,CVS Pharmacy,Healthcare,107.19,VA,0
T004546,C0182,2024-06-24,Steam,Entertainment,22.1,TX,0
T004547,C0183,2024-10-14,Target,Shopping,225.8,NY,0
T004548,C0180,2024-08-16,Uber,Travel,143.28,IL,0
T004549,C0034,2024-12-15,CVS Pharmacy,Healthcare,259.19,MD,0
T004550,C0181,2024-03-29,DC Water,Utilities,158.45,MD,0
T004551,C0078,2024-05-07,Local Bistro,Dining,66.9,IL,0
T004552,C0063,2024-12-09,Shell,Gas,43.12,DC,0
T004553,C0090,2024-02-13,Netflix,Entertainment,6.2,DC,0
T004554,C0196,2024-10-08,Airbnb,Travel,483.58,TX,0
T004555,C0022,2024-05-30,Netflix,Entertainment,40.35,NY,0
T004556,C0095,2024-08-23,Airbnb,Travel,312.71,IL,0
T004557,C0122,2024-07-17,Trader Joes,Groceries,78.96,CA,0
T004558,C0050,2024-05-09,BP,Gas,38.24,MD,0
T004559,C0161,2024-09-17,Best Buy,Shopping,393.73,FL,0
T004560,C0190,2024-02-23,AMC Theaters,Entertainment,34.55,NY,0
T004561,C0039,2024-07-08,AMC Theaters,Entertainment,29.19,CA,0
T004562,C0123,2024-04-22,Kroger,Groceries,170.88,VA,0
T004563,C0078,2024-08-24,Walmart,Shopping,238.85,IL,0
T004564,C0173,2024-07-17,BP,Gas,34.7,FL,0
T004565,C0138,2024-09-17,CVS Pharmacy,Healthcare,188.13,DC,0
T004566,C0155,2024-05-15,DC Water,Utilities,163.2,CA,0
T004567,C0096,2024-11-28,Walmart,Shopping,131.12,FL,0
T004568,C0129,2024-10-27,Walgreens,Healthcare,112.7,NY,0
T004569,C0192,2024-01-15,Dominion Energy,Utilities,193.59,FL,0
T004570,C0122,2024-08-02,Chevron,Gas,53.45,CA,0
T004571,C0068,2024-09-02,Delta Airlines,Travel,365.94,FL,0
T004572,C0079,2024-04-12,Dominion Energy,Utilities,80.67,DC,0
T004573,C0194,2024-11-29,Comcast,Utilities,162.08,NY,0
T004574,C0151,2024-11-25,Whole Foods,Groceries,149.17,IL,0
T004575,C0072,2024-07-09,Kroger,Groceries,91.72,VA,0
T004576,C0039,2024-05-14,Spotify,Entertainment,23.89,CA,0
T004577,C0086,2024-05-05,ExxonMobil,Gas,40.52,MD,0
T004578,C0052,2024-08-08,Airbnb,Travel,787.89,CA,0
T004579,C0172,2024-05-13,Whole Foods,Groceries,103.95,NY,0
T004580,C0147,2024-01-31,Chipotle,Dining,90.92,DC,0
T004581,C0150,2024-02-09,Urgent Care,Healthcare,32.81,MD,0
T004582,C0154,2024-02-11,ExxonMobil,Gas,25.21,NY,0
T004583,C0082,2024-05-21,Steam,Entertainment,27.1,MD,0
T004584,C0187,2024-08-17,Best Buy,Shopping,221.15,MD,0
T004585,C0165,2024-12-08,Chevron,Gas,20.0,FL,0
T004586,C0188,2024-12-09,Chevron,Gas,59.05,NY,0
T004587,C0099,2024-07-09,Delta Airlines,Travel,584.01,FL,0
T004588,C0088,2024-09-26,CVS Pharmacy,Healthcare,196.15,NY,0
T004589,C0184,2024-12-20,Marriott,Travel,223.67,NY,0
T004590,C0148,2024-08-04,Airbnb,Travel,731.2,FL,0
T004591,C0081,2024-12-14,Best Buy,Shopping,132.36,IL,0
T004592,C0045,2024-05-09,Delta Airlines,Travel,91.1,MD,0
T004593,C0023,2024-01-17,Chevron,Gas,38.5,CA,0
T004594,C0063,2024-05-09,Netflix,Entertainment,29.96,DC,0
T004595,C0087,2024-08-21,Uber,Travel,274.42,TX,0
T004596,C0033,2024-06-16,Trader Joes,Groceries,129.03,TX,0
T004597,C0005,2024-09-15,Marriott,Travel,410.64,VA,0
T004598,C0092,2024-07-30,Local Bistro,Dining,44.11,MD,0
T004599,C0128,2024-02-18,Dominion Energy,Utilities,64.64,NY,0
T004600,C0094,2024-01-05,Starbucks,Dining,25.55,NY,0
T004601,C0051,2024-06-11,Best Buy,Shopping,274.24,DC,0
T004602,C0054,2024-12-21,Walgreens,Healthcare,44.49,CA,0
T004603,C0084,2024-10-22,CVS Pharmacy,Healthcare,161.53,FL,0
T004604,C0174,2024-10-10,Starbucks,Dining,117.71,DC,0
T004605,C0133,2024-08-23,Local Bistro,Dining,47.97,VA,0
T004606,C0056,2024-10-27,Netflix,Entertainment,17.12,DC,0
T004607,C0147,2024-01-29,Chipotle,Dining,119.2,DC,0
T004608,C0017,2024-04-06,Best Buy,Shopping,140.67,FL,0
T004609,C0045,2024-02-22,Target,Shopping,349.23,MD,0
T004610,C0148,2024-01-27,Comcast,Utilities,172.87,FL,0
T004611,C0027,2024-09-20,Delta Airlines,Travel,285.8,MD,0
T004612,C0050,2024-02-14,Amazon,Shopping,158.43,MD,0
T004613,C0051,2024-06-19,Netflix,Entertainment,53.55,DC,0
T004614,C0051,2024-06-13,Whole Foods,Groceries,60.22,DC,0
T004615,C0079,2024-08-18,Amazon,Shopping,228.86,DC,0
T004616,C0183,2024-11-11,Chipotle,Dining,119.98,NY,0
T004617,C0093,2024-06-12,Walmart,Shopping,236.46,VA,0
T004618,C0182,2024-06-05,BP,Gas,39.53,TX,0
T004619,C0031,2024-03-13,Delta Airlines,Travel,354.96,NY,0
T004620,C0154,2024-03-19,Walmart,Shopping,41.71,NY,0
T004621,C0022,2024-08-02,Chipotle,Dining,116.89,NY,0
T004622,C0192,2024-12-19,Chevron,Gas,2737.93,FL,1
T004623,C0180,2024-12-06,Marriott,Travel,237.54,IL,0
T004624,C0032,2024-08-01,BP,Gas,69.45,VA,0
T004625,C0039,2024-07-01,Local Bistro,Dining,112.07,CA,0
T004626,C0167,2024-03-15,Chevron,Gas,21.83,MD,0
T004627,C0070,2024-01-02,Verizon,Utilities,31.89,IL,0
T004628,C0036,2024-03-07,Urgent Care,Healthcare,230.42,IL,0
T004629,C0117,2024-03-21,Trader Joes,Groceries,46.24,MD,0
T004630,C0166,2024-10-13,Dominion Energy,Utilities,87.73,NY,0
T004631,C0033,2024-10-11,Target,Shopping,239.59,TX,0
T004632,C0157,2024-05-31,CVS Pharmacy,Healthcare,107.06,FL,0
T004633,C0012,2024-12-27,CVS Pharmacy,Healthcare,279.63,NY,0
T004634,C0133,2024-07-13,Shell,Gas,22.64,VA,0
T004635,C0045,2024-01-07,Uber,Travel,363.88,MD,0
T004636,C0077,2024-08-18,Dominion Energy,Utilities,192.29,NY,0
T004637,C0156,2024-10-23,CVS Pharmacy,Healthcare,16.76,CA,0
T004638,C0163,2024-07-19,Urgent Care,Healthcare,289.25,MD,0
T004639,C0010,2024-06-17,Local Bistro,Dining,78.97,DC,0
T004640,C0035,2024-09-28,Steam,Entertainment,32.98,TX,0
T004641,C0187,2024-08-05,ExxonMobil,Gas,61.84,MD,0
T004642,C0158,2024-04-15,Netflix,Entertainment,26.41,TX,0
T004643,C0107,2024-10-29,Marriott,Travel,67.27,MD,0
T004644,C0026,2024-01-05,Steam,Entertainment,55.72,CA,0
T004645,C0151,2024-02-10,Best Buy,Shopping,380.53,IL,0
T004646,C0055,2024-06-17,Trader Joes,Groceries,41.83,NY,0
T004647,C0066,2024-10-13,Walgreens,Healthcare,58.86,FL,0
T004648,C0075,2024-10-28,Amazon,Shopping,359.98,VA,0
T004649,C0118,2024-04-29,Safeway,Groceries,75.37,NY,0
T004650,C0062,2024-07-28,CVS Pharmacy,Healthcare,147.53,IL,0
T004651,C0145,2024-03-05,Walgreens,Healthcare,200.68,DC,0
T004652,C0003,2024-11-16,Best Buy,Shopping,271.43,DC,0
T004653,C0085,2024-10-30,BP,Gas,73.46,VA,0
T004654,C0170,2024-09-26,Marriott,Travel,729.67,FL,0
T004655,C0001,2024-03-19,Starbucks,Dining,37.0,MD,0
T004656,C0112,2024-10-01,Urgent Care,Healthcare,220.97,TX,0
T004657,C0109,2024-11-23,DC Water,Utilities,2872.73,NY,1
T004658,C0072,2024-09-02,Walgreens,Healthcare,292.33,VA,0
T004659,C0148,2024-06-20,Urgent Care,Healthcare,52.5,FL,0
T004660,C0163,2024-09-01,Netflix,Entertainment,22.73,MD,0
T004661,C0182,2024-09-14,Walgreens,Healthcare,213.01,TX,0
T004662,C0138,2024-02-14,Dominion Energy,Utilities,194.38,DC,0
T004663,C0163,2024-12-16,Best Buy,Shopping,445.35,MD,0
T004664,C0110,2024-03-02,Dominion Energy,Utilities,172.64,VA,0
T004665,C0158,2024-05-11,DC Water,Utilities,86.89,TX,0
T004666,C0105,2024-02-06,LabCorp,Healthcare,232.58,DC,0
T004667,C0112,2024-11-09,Amazon,Shopping,210.6,TX,0
T004668,C0110,2024-01-26,Netflix,Entertainment,36.11,VA,0
T004669,C0189,2024-02-26,Delta Airlines,Travel,347.0,FL,0
T004670,C0010,2024-10-21,McDonalds,Dining,62.29,DC,0
T004671,C0045,2024-03-05,Target,Shopping,269.3,MD,0
T004672,C0191,2024-12-05,Spotify,Entertainment,38.01,VA,0
T004673,C0106,2024-08-11,Safeway,Groceries,137.88,MD,0
T004674,C0022,2024-01-05,Safeway,Groceries,162.85,NY,0
T004675,C0077,2024-06-19,Whole Foods,Groceries,176.68,NY,0
T004676,C0062,2024-07-23,Urgent Care,Healthcare,296.16,IL,0
T004677,C0089,2024-05-19,LabCorp,Healthcare,1112.62,IL,1
T004678,C0040,2024-11-10,Shell,Gas,73.43,FL,0
T004679,C0069,2024-09-10,BP,Gas,28.16,TX,0
T004680,C0192,2024-12-22,Steam,Entertainment,51.89,FL,0
T004681,C0147,2024-11-02,Chipotle,Dining,86.0,DC,0
T004682,C0090,2024-11-16,Chevron,Gas,75.53,DC,0
T004683,C0129,2024-03-28,CVS Pharmacy,Healthcare,294.52,NY,0
T004684,C0092,2024-10-12,Walgreens,Healthcare,1742.82,MD,1
T004685,C0088,2024-02-15,Walgreens,Healthcare,275.11,NY,0
T004686,C0107,2024-11-06,Target,Shopping,194.83,MD,0
T004687,C0132,2024-07-21,Walmart,Shopping,16.23,FL,0
T004688,C0199,2024-06-24,Kroger,Groceries,34.79,IL,0
T004689,C0145,2024-08-21,Chipotle,Dining,63.16,DC,0
T004690,C0040,2024-02-19,Walmart,Shopping,399.83,FL,0
T004691,C0043,2024-12-10,Walgreens,Healthcare,39.09,VA,0
T004692,C0159,2024-09-21,Marriott,Travel,635.47,CA,0
T004693,C0147,2024-08-13,Dominion Energy,Utilities,105.64,DC,0
T004694,C0200,2024-09-03,CVS Pharmacy,Healthcare,15.44,NY,0
T004695,C0186,2024-11-22,Target,Shopping,420.14,IL,0
T004696,C0197,2024-12-02,Chevron,Gas,49.56,FL,0
T004697,C0106,2024-01-02,Marriott,Travel,672.55,MD,0
T004698,C0157,2024-07-26,Kroger,Groceries,190.39,FL,0
T004699,C0077,2024-04-17,McDonalds,Dining,49.59,NY,0
T004700,C0032,2024-02-26,Whole Foods,Groceries,42.15,VA,0
T004701,C0065,2024-04-27,DC Water,Utilities,160.3,CA,0
T004702,C0068,2024-12-03,Netflix,Entertainment,19.43,FL,0
T004703,C0035,2024-07-06,Uber,Travel,401.22,TX,0
T004704,C0103,2024-04-24,Amazon,Shopping,181.17,VA,0
T004705,C0188,2024-02-18,Dominion Energy,Utilities,96.9,NY,0
T004706,C0167,2024-04-19,Urgent Care,Healthcare,189.68,MD,0
T004707,C0061,2024-07-09,Uber,Travel,2438.12,MD,1
T004708,C0192,2024-11-02,Urgent Care,Healthcare,97.41,FL,0
T004709,C0129,2024-07-25,Local Bistro,Dining,14.87,NY,0
T004710,C0136,2024-04-09,Amazon,Shopping,214.11,FL,0
T004711,C0190,2024-01-01,Best Buy,Shopping,160.78,NY,0
T004712,C0065,2024-11-20,Chevron,Gas,62.98,CA,0
T004713,C0127,2024-05-28,Comcast,Utilities,51.16,DC,0
T004714,C0082,2024-09-22,CVS Pharmacy,Healthcare,216.73,MD,0
T004715,C0073,2024-01-19,Urgent Care,Healthcare,2021.21,NY,1
T004716,C0100,2024-02-09,Chipotle,Dining,60.61,IL,0
T004717,C0008,2024-08-12,Whole Foods,Groceries,154.95,FL,0
T004718,C0118,2024-09-07,Amazon,Shopping,278.35,NY,0
T004719,C0046,2024-12-14,LabCorp,Healthcare,38.38,IL,0
T004720,C0040,2024-10-23,McDonalds,Dining,99.15,FL,0
T004721,C0141,2024-07-24,Chevron,Gas,60.61,VA,0
T004722,C0051,2024-05-02,Chevron,Gas,42.08,DC,0
T004723,C0092,2024-09-07,Shell,Gas,23.47,MD,0
T004724,C0137,2024-02-13,Spotify,Entertainment,58.19,MD,0
T004725,C0089,2024-11-09,Starbucks,Dining,10.8,IL,0
T004726,C0013,2024-03-25,Dominion Energy,Utilities,113.72,MD,0
T004727,C0158,2024-07-26,Steam,Entertainment,51.81,TX,0
T004728,C0081,2024-08-14,DC Water,Utilities,160.67,IL,0
T004729,C0178,2024-04-10,Amazon,Shopping,356.24,TX,0
T004730,C0171,2024-08-21,Whole Foods,Groceries,141.24,CA,0
T004731,C0094,2024-10-14,ExxonMobil,Gas,68.83,NY,0
T004732,C0007,2024-04-02,Uber,Travel,761.44,VA,0
T004733,C0061,2024-12-28,Dominion Energy,Utilities,162.33,MD,0
T004734,C0130,2024-10-25,Chevron,Gas,26.22,CA,0
T004735,C0173,2024-03-26,Marriott,Travel,106.67,FL,0
T004736,C0043,2024-07-12,Walgreens,Healthcare,33.96,VA,0
T004737,C0126,2024-11-12,Uber,Travel,698.86,MD,0
T004738,C0195,2024-05-15,Urgent Care,Healthcare,192.46,DC,0
T004739,C0096,2024-07-10,AMC Theaters,Entertainment,42.75,FL,0
T004740,C0074,2024-09-23,Chipotle,Dining,20.73,VA,0
T004741,C0137,2024-04-19,CVS Pharmacy,Healthcare,120.79,MD,0
T004742,C0131,2024-03-14,Safeway,Groceries,30.43,CA,0
T004743,C0166,2024-08-15,Starbucks,Dining,102.13,NY,0
T004744,C0132,2024-10-01,Amazon,Shopping,392.62,FL,0
T004745,C0128,2024-07-14,McDonalds,Dining,83.78,NY,0
T004746,C0020,2024-04-11,Target,Shopping,132.82,MD,0
T004747,C0016,2024-04-04,Chipotle,Dining,58.72,IL,0
T004748,C0100,2024-01-01,Trader Joes,Groceries,111.47,IL,0
T004749,C0102,2024-09-04,Best Buy,Shopping,37.41,VA,0
T004750,C0108,2024-02-25,DC Water,Utilities,195.13,FL,0
T004751,C0120,2024-11-05,BP,Gas,42.39,NY,0
T004752,C0168,2024-11-21,Verizon,Utilities,100.73,TX,0
T004753,C0128,2024-05-24,Delta Airlines,Travel,459.2,NY,0
T004754,C0102,2024-02-22,Safeway,Groceries,110.18,VA,0
T004755,C0057,2024-12-09,Trader Joes,Groceries,49.13,VA,0
T004756,C0168,2024-05-11,Urgent Care,Healthcare,188.28,TX,0
T004757,C0028,2024-01-19,Local Bistro,Dining,45.52,DC,0
T004758,C0193,2024-07-17,Netflix,Entertainment,48.15,IL,0
T004759,C0146,2024-11-26,Kroger,Groceries,22.78,DC,0
T004760,C0087,2024-12-15,Local Bistro,Dining,15.84,TX,0
T004761,C0189,2024-04-06,CVS Pharmacy,Healthcare,125.16,FL,0
T004762,C0149,2024-01-06,Chevron,Gas,47.74,NY,0
T004763,C0086,2024-11-02,Netflix,Entertainment,18.69,MD,0
T004764,C0187,2024-03-28,Uber,Travel,935.58,MD,1
T004765,C0109,2024-07-06,Kroger,Groceries,162.68,NY,0
T004766,C0037,2024-07-07,AMC Theaters,Entertainment,34.99,IL,0
T004767,C0077,2024-01-03,Netflix,Entertainment,27.45,NY,0
T004768,C0084,2024-06-08,Local Bistro,Dining,47.19,FL,0
T004769,C0147,2024-03-03,Spotify,Entertainment,6.43,DC,0
T004770,C0021,2024-02-15,Amazon,Shopping,88.01,NY,0
T004771,C0049,2024-07-07,McDonalds,Dining,66.45,CA,0
T004772,C0181,2024-04-22,Verizon,Utilities,87.61,MD,0
T004773,C0155,2024-09-09,Verizon,Utilities,187.92,CA,0
T004774,C0125,2024-01-17,Trader Joes,Groceries,82.17,DC,0
T004775,C0015,2024-03-07,Amazon,Shopping,138.02,CA,0
T004776,C0098,2024-02-17,Safeway,Groceries,193.37,CA,0
T004777,C0060,2024-05-02,Walgreens,Healthcare,139.98,VA,0
T004778,C0030,2024-08-22,DC Water,Utilities,109.01,FL,0
T004779,C0016,2024-05-23,Kroger,Groceries,60.4,IL,0
T004780,C0168,2024-02-10,Comcast,Utilities,138.64,TX,0
T004781,C0061,2024-04-25,Trader Joes,Groceries,51.87,MD,0
T004782,C0108,2024-09-12,Dominion Energy,Utilities,182.34,FL,0
T004783,C0088,2024-06-03,Chipotle,Dining,69.71,NY,0
T004784,C0012,2024-04-21,Best Buy,Shopping,424.19,NY,0
T004785,C0089,2024-06-23,Shell,Gas,70.71,IL,0
T004786,C0014,2024-10-23,Dominion Energy,Utilities,152.08,TX,0
T004787,C0123,2024-02-23,Shell,Gas,26.45,VA,0
T004788,C0148,2024-06-06,DC Water,Utilities,179.79,FL,0
T004789,C0173,2024-06-23,Urgent Care,Healthcare,143.79,FL,0
T004790,C0117,2024-07-17,Marriott,Travel,562.34,MD,0
T004791,C0130,2024-12-14,LabCorp,Healthcare,17.17,CA,0
T004792,C0003,2024-09-27,Best Buy,Shopping,431.26,DC,0
T004793,C0003,2024-10-29,Chevron,Gas,63.73,DC,0
T004794,C0167,2024-04-21,Shell,Gas,51.16,MD,0
T004795,C0141,2024-11-15,Verizon,Utilities,160.48,VA,0
T004796,C0113,2024-11-01,DC Water,Utilities,93.68,TX,0
T004797,C0168,2024-03-14,Steam,Entertainment,25.69,TX,0
T004798,C0151,2024-02-05,Airbnb,Travel,552.56,IL,0
T004799,C0113,2024-03-04,Spotify,Entertainment,12.15,TX,0
T004800,C0045,2024-07-27,Delta Airlines,Travel,454.73,MD,0
T004801,C0043,2024-03-24,Target,Shopping,127.44,VA,0
T004802,C0199,2024-03-14,Netflix,Entertainment,16.86,IL,0
T004803,C0059,2024-07-13,Walmart,Shopping,25.94,TX,0
T004804,C0182,2024-10-16,Kroger,Groceries,197.28,TX,0
T004805,C0059,2024-11-09,Kroger,Groceries,81.88,TX,0
T004806,C0088,2024-06-14,DC Water,Utilities,162.35,NY,0
T004807,C0024,2024-05-04,Uber,Travel,411.8,TX,0
T004808,C0009,2024-05-09,ExxonMobil,Gas,51.86,CA,0
T004809,C0087,2024-06-23,Best Buy,Shopping,134.02,TX,0
T004810,C0149,2024-03-26,Safeway,Groceries,85.18,NY,0
T004811,C0037,2024-05-06,Safeway,Groceries,195.4,IL,0
T004812,C0078,2024-06-19,Uber,Travel,650.54,IL,0
T004813,C0109,2024-01-15,DC Water,Utilities,145.39,NY,0
T004814,C0185,2024-03-03,Marriott,Travel,236.83,VA,0
T004815,C0124,2024-11-14,Whole Foods,Groceries,194.39,CA,0
T004816,C0144,2024-04-16,Chevron,Gas,77.09,TX,0
T004817,C0170,2024-10-16,Airbnb,Travel,443.36,FL,0
T004818,C0133,2024-12-24,Comcast,Utilities,42.97,VA,0
T004819,C0080,2024-03-29,Urgent Care,Healthcare,177.12,IL,0
T004820,C0171,2024-06-02,ExxonMobil,Gas,986.75,CA,1
T004821,C0047,2024-01-03,Kroger,Groceries,23.49,VA,0
T004822,C0011,2024-06-08,Airbnb,Travel,303.86,TX,0
T004823,C0006,2024-12-26,Marriott,Travel,2307.9,NY,1
T004824,C0126,2024-07-06,LabCorp,Healthcare,284.66,MD,0
T004825,C0071,2024-12-03,Comcast,Utilities,177.03,NY,0
T004826,C0069,2024-03-08,Chevron,Gas,72.47,TX,0
T004827,C0190,2024-07-01,Whole Foods,Groceries,50.8,NY,0
T004828,C0147,2024-05-21,Dominion Energy,Utilities,59.04,DC,0
T004829,C0185,2024-09-03,Shell,Gas,52.07,VA,0
T004830,C0075,2024-01-07,AMC Theaters,Entertainment,36.51,VA,0
T004831,C0127,2024-12-18,Marriott,Travel,466.54,DC,0
T004832,C0182,2024-01-26,Kroger,Groceries,163.21,TX,0
T004833,C0086,2024-04-27,Comcast,Utilities,52.88,MD,0
T004834,C0069,2024-11-13,CVS Pharmacy,Healthcare,1412.46,TX,1
T004835,C0185,2024-09-11,Local Bistro,Dining,77.02,VA,0
T004836,C0124,2024-11-12,Delta Airlines,Travel,146.84,CA,0
T004837,C0034,2024-10-14,Whole Foods,Groceries,47.85,MD,0
T004838,C0091,2024-04-26,Marriott,Travel,578.77,NY,0
T004839,C0116,2024-10-21,Safeway,Groceries,136.54,MD,0
T004840,C0123,2024-10-30,Walgreens,Healthcare,273.75,VA,0
T004841,C0162,2024-03-04,LabCorp,Healthcare,32.42,TX,0
T004842,C0155,2024-05-24,Verizon,Utilities,132.26,CA,0
T004843,C0120,2024-06-03,Urgent Care,Healthcare,211.84,NY,0
T004844,C0080,2024-10-14,Uber,Travel,658.03,IL,0
T004845,C0150,2024-07-16,BP,Gas,27.82,MD,0
T004846,C0133,2024-04-01,Netflix,Entertainment,21.52,VA,0
T004847,C0121,2024-11-26,Comcast,Utilities,103.82,DC,0
T004848,C0123,2024-06-01,Uber,Travel,193.45,VA,0
T004849,C0162,2024-11-14,LabCorp,Healthcare,270.05,TX,0
T004850,C0043,2024-08-31,ExxonMobil,Gas,26.62,VA,0
